id,name,entityType,layer,familyId,causalIn,causalOut,causalIsolated,modifiable,activeEffectIds,deliveryModalities,derivationInputs,rdsFlags,blockedFields,nativeActionsEventsEffectIds
SOC-057,Network Segregation,RELATIONAL_DERIVED_STATE,Social,SOC-F07,4,0,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-058,Network Exposure Proportion,DRIVER,Social,SOC-F08,0,1,False,High,[],[],[],[],[],[]
SOC-059,Exposure Frequency,DRIVER,Social,SOC-F08,0,0,True,High,[],[],[],[],[],[]
SOC-060,Independent Exposure Source Count,DRIVER,Social,SOC-F08,0,0,True,High,[],[],[],[],[],[]
SOC-061,Social Reinforcement Multiplicity,DRIVER,Social,SOC-F08,2,0,False,High,[],[],[],[],[],[]
SOC-062,Influential-Referent Exposure,DRIVER,Social,SOC-F08,1,1,False,High,[],[],[],[],[],[]
SOC-063,Cross-Cluster Exposure,DRIVER,Social,SOC-F08,0,0,True,High,[],[],[],[],[],[]
SOC-064,Group Size,DRIVER,Social,SOC-F09,0,2,False,Moderate,[],[],[],[],[],[]
SOC-065,Group Cohesion,DRIVER,Social,SOC-F09,2,0,False,Moderate,[],[],[],[],[],[]
SOC-066,Member Turnover Rate,DRIVER,Social,SOC-F09,0,1,False,Moderate,[],[],[],[],[],[]
SOC-067,Role Differentiation,DRIVER,Social,SOC-F09,0,0,True,Moderate,[],[],[],[],[],[]
SOC-068,Opinion Diversity,DRIVER,Social,SOC-F09,1,1,False,Moderate,[],[],[],[],[],[]
SOC-069,Dissent Availability,DRIVER,Social,SOC-F09,4,1,False,Moderate,[],[],[],[],[],[]
SOC-070,Communication Participation Equality,DRIVER,Social,SOC-F09,4,2,False,Moderate,[],[],[],[],[],[]
SOC-071,Shared Information Coverage,DRIVER,Social,SOC-F09,2,0,False,Moderate,[],[],[],[],[],[]
SOC-072,Subgroup Fractionalization,DRIVER,Social,SOC-F09,0,1,False,Moderate,[],[],[],[],[],[]
SOC-073,Task Interdependence,DRIVER,Social,SOC-F10,0,0,True,Moderate,[],[],[],[],[],[]
SOC-074,Goal Alignment,RELATIONAL_DERIVED_STATE,Social,SOC-F10,1,1,False,Moderate,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""MEMBER_GOAL_PROFILES"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""COLLECTIVE_EPISODE"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-075,Common Knowledge Degree,DRIVER,Social,SOC-F10,0,1,False,Moderate,[],[],[],[],[],[]
SOC-076,Mutual Expectation Alignment,RELATIONAL_DERIVED_STATE,Social,SOC-F10,2,1,False,Moderate,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""ACTOR_EXPECTATION_PROFILES"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-077,Collective Efficacy,DRIVER,Social,SOC-F10,1,2,False,Moderate,[],[],[],[],[],[]
SOC-078,Role Clarity,DRIVER,Social,SOC-F10,0,1,False,Moderate,[],[],[],[],[],[]
SOC-079,Contribution Identifiability,DRIVER,Social,SOC-F10,1,1,False,Moderate,[],[],[],[],[],[]
SOC-080,Responsibility Concentration,DRIVER,Social,SOC-F10,3,0,False,Moderate,[],[],[],[],[],[]
SOC-081,Peer Accountability Intensity,DRIVER,Social,SOC-F10,1,0,False,Moderate,[],[],[],[],[],[]
SOC-082,Audience Presence,DRIVER,Social,SOC-F11,0,1,False,Very High,[],[],[],[],[],[]
SOC-083,Audience Size,DRIVER,Social,SOC-F11,0,1,False,Very High,[],[],[],[],[],[]
SOC-084,Actor Identifiability,DRIVER,Social,SOC-F11,1,1,False,Very High,[],[],[],[],[],[]
SOC-085,Action Publicness,DRIVER,Social,SOC-F11,1,1,False,Very High,[],[],[],[],[],[]
SOC-086,Evaluation Exposure,DRIVER,Social,SOC-F11,0,0,True,Very High,[],[],[],[],[],[]
SOC-087,Peer Monitoring Intensity,DRIVER,Social,SOC-F11,1,1,False,Very High,[],[],[],[],[],[]
SOC-088,Intergroup Contact Frequency,DRIVER,Social,SOC-F12,0,1,False,Low,[],[],[],[],[],[]
SOC-089,Intergroup Contact Quality,DRIVER,Social,SOC-F12,2,2,False,Low,[],[],[],[],[],[]
SOC-090,Member-Level Cross-Group Friendship Prevalence,RELATIONAL_DERIVED_STATE,Social,SOC-F12,2,0,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-091,Intergroup Cooperation,DRIVER,Social,SOC-F12,1,0,False,Low,[],[],[],[],[],[]
SOC-092,Intergroup Competition Intensity,DRIVER,Social,SOC-F12,0,1,False,Low,[],[],[],[],[],[]
SOC-093,Intergroup Resource Interdependence,DRIVER,Social,SOC-F12,0,1,False,Low,[],[],[],[],[],[]
SOC-094,Boundary Permeability,DRIVER,Social,SOC-F12,0,1,False,Low,[],[],[],[],[],[]
SOC-095,Cross-Group Tie Density,DRIVER,Social,SOC-F12,2,0,False,Low,[],[],[],[],[],[]
SOC-096,Intergroup Status Inequality,RELATIONAL_DERIVED_STATE,Social,SOC-F12,1,2,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""GROUP_A_STATUS"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""GROUP_B_STATUS"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""COMMON_SOCIAL_FIELD"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-097,Cross-Cutting Membership Prevalence,DRIVER,Social,SOC-F12,0,1,False,Low,[],[],[],[],[],[]
SOC-098,Intergroup Hostility Prevalence,DRIVER,Social,SOC-F12,0,0,True,Moderate,[],[],[],[],[],[]
SOC-099,Collective-Action Participation Threshold Distribution,DRIVER,Social,SOC-F10,0,0,True,Moderate,[],[],[],[],[],[]
SOC-100,Unverified-Claim Retransmission Rate,DRIVER,Social,SOC-F08,0,0,True,Moderate,[],[],[],[],[],[]
SOC-101,Social Tie Formation Rate,DRIVER,Social,SOC-F03,0,0,True,,[],[],[],"[""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
SOC-102,Triadic Closure Rate,DRIVER,Social,SOC-F07,0,0,True,,[],[],[],"[""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
SOC-103,Tie Dissolution Rate,DRIVER,Social,SOC-F03,0,0,True,,[],[],[],"[""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
TEC-001,Assistive-Technology Compatibility,DRIVER,Technological,TEC-F01,0,1,False,Moderate,[],[],[],[],[],[]
TEC-002,Compatible Device Availability,DRIVER,Technological,TEC-F01,1,0,False,Moderate,[],[],[],[],[],[]
TEC-003,Connection Bandwidth,DRIVER,Technological,TEC-F01,0,1,False,Moderate,[],[],[],[],[],[]
TEC-004,Data Interoperability,DRIVER,Technological,TEC-F01,0,1,False,Moderate,[],[],[],[],[],[]
TEC-005,Device and Platform Compatibility,DRIVER,Technological,TEC-F01,1,0,False,Moderate,[],[],[],[],[],[]
TEC-006,Functional Reliability,DRIVER,Technological,TEC-F01,1,0,False,Moderate,[],[],[],[],[],[]
TEC-007,Mobile Access Continuity,DRIVER,Technological,TEC-F01,1,0,False,Moderate,[],[],[],[],[],[]
TEC-008,Network Connectivity Availability,DRIVER,Technological,TEC-F01,1,1,False,Moderate,[],[],[],[],[],[]
TEC-009,Network Latency,DRIVER,Technological,TEC-F01,1,0,False,Moderate,[],[],[],[],[],[]
TEC-010,Offline Functionality,DRIVER,Technological,TEC-F01,0,1,False,Moderate,[],[],[],[],[],[]
TEC-011,System Availability,DRIVER,Technological,TEC-F01,0,1,False,Moderate,[],[],[],[],[],[]
TEC-012,Active-Choice Requirement,DRIVER,Technological,TEC-F02,0,0,True,Very High,[],[],[],[],[],[]
TEC-013,Interface Default-State Configuration,DRIVER,Technological,TEC-F02,0,1,False,Very High,[],[],[],[],[],[]
TEC-014,Interface Disclosure Placement,DRIVER,Technological,TEC-F02,0,1,False,Very High,[],[],[],[],[],[]
TEC-015,Interface Disclosure Timing,DRIVER,Technological,TEC-F02,1,0,False,Very High,[],[],[],[],[],[]
TEC-016,Interface Interaction Friction,DRIVER,Technological,TEC-F02,2,0,False,Very High,[],[],[],[],[],[]
TEC-017,Interface Option Ordering,DRIVER,Technological,TEC-F02,0,1,False,Very High,[],[],[],[],[],[]
TEC-018,Interface Task Complexity,DRIVER,Technological,TEC-F02,0,1,False,Very High,[],[],[],[],[],[]
TEC-019,Interface Visual Prominence,DRIVER,Technological,TEC-F02,1,0,False,Very High,[],[],[],[],[],[]
TEC-020,Automated Prompt Scheduling,DRIVER,Technological,TEC-F03,1,0,False,Very High,[],[],[],[],[],[]
TEC-021,Automatic Continuation,DRIVER,Technological,TEC-F03,0,1,False,Very High,[],[],[],[],[],[]
TEC-022,Context-Sensitive Notification Timing,DRIVER,Technological,TEC-F03,1,1,False,Very High,[],[],[],[],[],[]
TEC-023,Feed Continuity,DRIVER,Technological,TEC-F03,0,1,False,Very High,[],[],[],[],[],[]
TEC-024,Interruption Modality Intensity,DRIVER,Technological,TEC-F03,1,0,False,Very High,[],[],[],[],[],[]
TEC-025,Push-Notification Enablement,DRIVER,Technological,TEC-F03,0,1,False,Very High,[],[],[],[],[],[]
TEC-026,Stopping-Cue Availability,DRIVER,Technological,TEC-F03,2,0,False,Very High,[],[],[],[],[],[]
TEC-027,Adaptive Delivery Personalization,DRIVER,Technological,TEC-F04,1,0,False,High,[],[],[],[],[],[]
TEC-028,Algorithmic Amplification Intensity,DRIVER,Technological,TEC-F04,1,1,False,High,[],[],[],[],[],[]
TEC-029,Algorithmic Filtering Restrictiveness,DRIVER,Technological,TEC-F04,2,1,False,High,[],[],[],[],[],[]
TEC-030,Algorithmic Ranking Weight,DRIVER,Technological,TEC-F04,0,1,False,High,[],[],[],[],[],[]
TEC-031,Just-in-Time Adaptation Responsiveness,DRIVER,Technological,TEC-F04,0,1,False,High,[],[],[],[],[],[]
TEC-032,Personalization Update Sensitivity,DRIVER,Technological,TEC-F04,0,1,False,High,[],[],[],[],[],[]
TEC-033,Recommendation Personalization Intensity,DRIVER,Technological,TEC-F04,0,2,False,High,[],[],[],[],[],[]
TEC-034,Alarm False-Positive Rate,DRIVER,Technological,TEC-F05,0,1,False,Moderate,[],[],[],[],[],[]
TEC-035,Automated Recommendation Availability,DRIVER,Technological,TEC-F05,0,1,False,Moderate,[],[],[],[],[],[]
TEC-036,Automation Level,DRIVER,Technological,TEC-F05,0,0,True,Moderate,[],[],[],[],[],[]
TEC-037,Decision-Aid Reliability,DRIVER,Technological,TEC-F05,1,1,False,Moderate,[],[],[],[],[],[]
TEC-038,Explanation Interface Availability,DRIVER,Technological,TEC-F06,0,1,False,High,[],[],[],[],[],[]
TEC-039,Human Approval-Gate Configurability,DRIVER,Technological,TEC-F06,1,1,False,High,[],[],[],[],[],[]
TEC-040,Human Override Availability,DRIVER,Technological,TEC-F06,2,1,False,High,[],[],[],[],[],[]
TEC-041,Human–AI Interaction-Pattern Flexibility,DRIVER,Technological,TEC-F06,0,1,False,High,[],[],[],[],[],[]
TEC-042,Machine-Confidence Display Availability,DRIVER,Technological,TEC-F06,1,0,False,High,[],[],[],[],[],[]
TEC-043,Machine-Uncertainty Display Granularity,DRIVER,Technological,TEC-F06,0,2,False,High,[],[],[],[],[],[]
TEC-044,Recommendation Verifiability Support,DRIVER,Technological,TEC-F06,2,0,False,High,[],[],[],[],[],[]
TEC-045,Content Editability Affordance,DRIVER,Technological,TEC-F07,0,0,True,Moderate,[],[],[],[],[],[]
TEC-046,Content Persistence Affordance,DRIVER,Technological,TEC-F07,0,1,False,Moderate,[],[],[],[],[],[]
TEC-047,Content Replication Affordance,DRIVER,Technological,TEC-F07,0,1,False,Moderate,[],[],[],[],[],[]
TEC-048,Dissemination Reach Scaling,DRIVER,Technological,TEC-F07,1,2,False,Moderate,[],[],[],[],[],[]
TEC-049,Identity Disclosure Level,DRIVER,Technological,TEC-F07,0,2,False,Moderate,[],[],[],[],[],[]
TEC-050,Platform Searchability Affordance,DRIVER,Technological,TEC-F07,1,0,False,Moderate,[],[],[],[],[],[]
TEC-051,User Association Affordance,DRIVER,Technological,TEC-F07,0,0,True,Moderate,[],[],[],[],[],[]
TEC-052,User-Activity Visibility Affordance,DRIVER,Technological,TEC-F07,1,1,False,Moderate,[],[],[],[],[],[]
TEC-053,Badge and Achievement Signaling,DRIVER,Technological,TEC-F08,0,0,True,High,[],[],[],[],[],[]
TEC-054,Continuity Counter Visibility,DRIVER,Technological,TEC-F08,1,0,False,High,[],[],[],[],[],[]
TEC-055,Digital Point-Reward Availability,DRIVER,Technological,TEC-F08,1,0,False,High,[],[],[],[],[],[]
TEC-056,Digital Reward Schedule Density,DRIVER,Technological,TEC-F08,0,1,False,High,[],[],[],[],[],[]
TEC-057,Leaderboard Visibility,DRIVER,Technological,TEC-F08,0,0,True,High,[],[],[],[],[],[]
TEC-058,Popularity Metric Visibility,DRIVER,Technological,TEC-F08,1,1,False,High,[],[],[],[],[],[]
TEC-059,Progress Visualization Availability,DRIVER,Technological,TEC-F08,0,1,False,High,[],[],[],[],[],[]
TEC-060,Reaction Affordance Availability,DRIVER,Technological,TEC-F08,0,1,False,High,[],[],[],[],[],[]
TEC-061,Automated Performance-Feedback Capability,DRIVER,Technological,TEC-F09,2,1,False,Moderate,[],[],[],[],[],[]
TEC-062,Behavioral-Tracking User Visibility,DRIVER,Technological,TEC-F09,0,2,False,Moderate,[],[],[],[],[],[]
TEC-063,Event-Log Traceability,DRIVER,Technological,TEC-F09,0,1,False,Moderate,[],[],[],[],[],[]
TEC-064,Self-Monitoring Capability,DRIVER,Technological,TEC-F09,0,1,False,Moderate,[],[],[],[],[],[]
TEC-065,Third-Party Behavioral Observability,DRIVER,Technological,TEC-F09,1,1,False,Moderate,[],[],[],[],[],[]
TEC-066,AI Affective Responsiveness,DRIVER,Technological,TEC-F10,0,1,False,High,[],[],[],[],[],[]
TEC-067,AI Identity Consistency,DRIVER,Technological,TEC-F10,1,0,False,High,[],[],[],[],[],[]
TEC-068,Anthropomorphic Interface-Cue Intensity,DRIVER,Technological,TEC-F10,0,1,False,High,[],[],[],[],[],[]
TEC-069,Conversational Reciprocity Capability,DRIVER,Technological,TEC-F10,2,0,False,High,[],[],[],[],[],[]
TEC-070,Persistent AI Memory Capacity,DRIVER,Technological,TEC-F10,0,1,False,High,[],[],[],[],[],[]
TEC-071,Avatar Self-Representation Configuration,DRIVER,Technological,TEC-F11,1,0,False,Moderate,[],[],[],[],[],[]
TEC-072,Avatar Sensorimotor Coupling,DRIVER,Technological,TEC-F11,0,1,False,Moderate,[],[],[],[],[],[]
TEC-073,Display Immersion Capability,DRIVER,Technological,TEC-F11,2,0,False,Moderate,[],[],[],[],[],[]
TEC-074,Remote Interaction Synchrony,DRIVER,Technological,TEC-F11,0,1,False,Moderate,[],[],[],[],[],[]
TEC-075,Representational Realism,DRIVER,Technological,TEC-F11,1,0,False,Moderate,[],[],[],[],[],[]
TEC-076,Sensory Modality Count,DRIVER,Technological,TEC-F11,0,1,False,Moderate,[],[],[],[],[],[]
TEC-077,Sensory Presentation Fidelity,DRIVER,Technological,TEC-F11,0,1,False,Moderate,[],[],[],[],[],[]
TEC-078,Access-Control Restrictiveness,DRIVER,Technological,TEC-F12,0,1,False,Moderate,[],[],[],[],[],[]
TEC-079,Authentication Friction,DRIVER,Technological,TEC-F12,2,1,False,Moderate,[],[],[],[],[],[]
TEC-080,Data-Collection Scope,DRIVER,Technological,TEC-F12,1,1,False,Moderate,[],[],[],[],[],[]
TEC-081,Identity-Verification Strength,DRIVER,Technological,TEC-F12,0,1,False,Moderate,[],[],[],[],[],[]
TEC-082,Privacy-Control Granularity,DRIVER,Technological,TEC-F12,1,1,False,Moderate,[],[],[],[],[],[]
TEC-083,Technical Data-Retention Duration,DRIVER,Technological,TEC-F12,1,0,False,Moderate,[],[],[],[],[],[]
TEC-084,Automated Content-Generation Scale,DRIVER,Technological,TEC-F13,1,1,False,Moderate,[],[],[],[],[],[]
TEC-085,Autonomous Action Scope,DRIVER,Technological,TEC-F13,1,1,False,Moderate,[],[],[],[],[],[]
TEC-086,Content-Provenance Signaling Capability,DRIVER,Technological,TEC-F13,2,1,False,Moderate,[],[],[],[],[],[]
TEC-087,External Tool-Use Permission,DRIVER,Technological,TEC-F13,0,1,False,Moderate,[],[],[],[],[],[]
TEC-088,Synthetic-Content Generation Capability,DRIVER,Technological,TEC-F13,0,1,False,Moderate,[],[],[],[],[],[]
TEC-089,Synthetic-Media Fidelity,DRIVER,Technological,TEC-F13,0,2,False,Moderate,[],[],[],[],[],[]
TEC-090,System Compromise Severity,DRIVER,Technological,TEC-F12,0,0,True,Moderate,[],[],[],[],[],[]
TEC-091,Algorithmic Bias Magnitude,DRIVER,Technological,TEC-F04,0,0,True,Moderate,[],[],[],[],[],[]
TEC-092,Automation Calibration Quality,DRIVER,Technological,TEC-F05,0,0,True,Moderate,[],[],[],[],[],[]
TEC-093,Content-Moderation Technical Enforcement Capacity,DRIVER,Technological,TEC-F07,0,0,True,Moderate,[],[],[],[],[],[]
TEC-094,Communication Confidentiality,DRIVER,Technological,TEC-F12,0,0,True,Moderate,[],[],[],[],[],[]
TEC-095,Technical Single-Point-of-Failure Concentration,DRIVER,Technological,TEC-F01,0,0,True,Moderate,[],[],[],[],[],[]
TEC-096,Coordinated Inauthentic Account Operation Capacity,DRIVER,Technological,TEC-F13,0,0,True,Moderate,[],[],[],[],[],[]
TEC-097,Presented Choice-Set Size,DRIVER,Technological,TEC-F02,0,0,True,,[],[],[],"[""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
TEC-098,Interface Option Grouping Configuration,DRIVER,Technological,TEC-F02,0,0,True,,[],[],[],"[""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
TEC-099,System-Gated Interaction Delay,DRIVER,Technological,TEC-F03,0,0,True,,[],[],[],"[""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
